,time,hight,temp,disp,type
20820,159599.999988,0.1375,268.947322,0.0046011622,263.15
20821,159720.000012,0.1375,268.95577399999996,0.0046013332,263.15
20822,159840.0,0.1375,268.96851399999997,0.0046009812,263.15
20823,159959.99998800003,0.1375,268.97002699999996,0.004600466199999999,263.15
20824,160080.000012,0.1375,268.99475099999995,0.0046018622,263.15
20825,160200.0,0.1375,268.96523399999995,0.0046003322000000004,263.15
20826,160319.999988,0.1375,268.951863,0.0046011432,263.15
20827,160440.00001199997,0.1375,268.931555,0.0046008782,263.15
20828,160560.0,0.1375,268.97166699999997,0.0046368202,263.15
20829,160679.999988,0.1375,268.9559,0.0046354222,263.15
20830,160800.000012,0.1375,268.98617299999995,0.004635685200000001,263.15
20831,160920.0,0.1375,268.94707,0.0046358452000000005,263.15
20832,161039.999988,0.1375,268.928528,0.0046352882,263.15
20833,161160.000012,0.1375,268.96523399999995,0.0046346762,263.15
20834,161280.0,0.1375,268.967883,0.0046355132,263.15
20835,161399.999988,0.1375,268.967883,0.0046357612000000005,263.15
20836,161520.000012,0.1375,268.94530399999996,0.0046360452,263.15
20837,161640.0,0.1375,268.973938,0.0046362532,263.15
20838,161759.99998800003,0.1375,268.944421,0.0046363202,263.15
20839,161880.000012,0.1375,268.95135899999997,0.004635338199999999,263.15
20840,162000.0,0.1375,268.980371,0.0046366802,263.15
20841,162119.999988,0.1375,268.960315,0.0046339762,263.15
20842,162240.00001199997,0.1375,268.950854,0.0046337792,263.15
20843,162360.0,0.1375,268.96371999999997,0.0047131802,263.15
20844,162479.999988,0.1375,268.96750499999996,0.0047148322,263.15
20845,162600.000012,0.1375,268.95539599999995,0.0047146602,263.15
20846,162720.0,0.1375,268.971794,0.0047154462,263.15
20847,162839.999988,0.1375,268.944548,0.0047143362,263.15
20848,162960.000012,0.1375,268.948205,0.0047150212,263.15
20849,163080.0,0.1375,268.964729,0.0047145462,263.15
20850,163199.999988,0.1375,268.95791799999995,0.0047149202,263.15
20851,163320.000012,0.1375,268.98150599999997,0.0047149392,263.15
20852,163440.0,0.1375,268.95653,0.0047163432,263.15
20853,163559.99998800003,0.1375,268.95287299999995,0.0047150612000000005,263.15
20854,163680.000012,0.1375,268.924744,0.0047148612,263.15
20855,163800.0,0.1375,268.97128899999996,0.0047143212,263.15
20856,163919.999988,0.1375,268.96119799999997,0.0047157632,263.15
20857,164040.00001199997,0.1375,268.95135899999997,0.0047156332,263.15
20858,164160.0,0.1375,268.96750399999996,0.0047146662,263.15
20859,164279.999988,0.1375,268.946313,0.004714784200000001,263.15
20860,164400.000012,0.1375,268.95867499999997,0.0047147982,263.15
20861,164520.0,0.1375,268.967883,0.0047140672,263.15
20862,164639.999988,0.1375,268.952746,0.0047139682,263.15
20863,164760.000012,0.1375,268.947575,0.0047145751999999996,263.15
20864,164880.0,0.1375,268.941016,0.0047564491999999995,263.15
20865,164999.999988,0.1375,268.95539499999995,0.0047561012,263.15
20866,165120.000012,0.1375,268.95640399999996,0.0047560712,263.15
20867,165240.0,0.1375,268.964225,0.0047559661999999996,263.15
20868,165359.99998800003,0.1375,268.97091,0.0047570422,263.15
20869,165480.000012,0.1375,268.921338,0.0047570492,263.15
20870,165600.0,0.1375,268.94151999999997,0.0047558211999999996,263.15
20871,165719.999988,0.1375,268.92398599999996,0.0047561222,263.15
20872,165840.00001199997,0.1375,268.927014,0.0047559772,263.15
20873,165960.0,0.1375,268.939502,0.0047562542,263.15
20874,166079.999988,0.1375,268.936222,0.0047559742,263.15
20875,166200.000012,0.1375,268.956152,0.0047568362000000005,263.15
20876,166320.0,0.1375,268.94429499999995,0.0047571872,263.15
20877,166439.999988,0.1375,268.926383,0.0047563212,263.15
20878,166560.000012,0.1375,268.92209499999996,0.0047570252,263.15
20879,166680.0,0.1375,268.941016,0.0047568051999999994,263.15
20880,166799.999988,0.1375,268.961702,0.0047568452,263.15
20881,166920.000012,0.1375,268.956909,0.0048224412,263.15
20882,167040.0,0.1375,268.96561299999996,0.0048219832,263.15
20883,167159.99998800003,0.1375,268.94530399999996,0.004822437200000001,263.15
