h_tot_m [mm],PT8_w_m [°C],PT6_m [°C],PT5_m [°C],PT4_m [°C],PT3_m [°C],PT3_m [°C],PT1_c_m [°C],time_h_m [h]
17.82502117,7.378582,3.174707,0.868628,-2.55328,-5.010474,-5.010474,-9.152148,311.7333333
17.82383117,7.389429,3.170313,0.8883057,-2.538395,-4.996599,-4.996599,-9.145068,311.7666667
17.82335617,7.36521,3.174463,0.884017,-2.539405,-5.022583,-5.022583,-9.1375,311.8
17.82393617,7.388672,3.180323,0.8772054,-2.544702,-4.998617,-4.998617,-9.132129,311.8333333
17.82360117,7.371013,3.169092,0.8761964,-2.559082,-5.015015,-5.015015,-9.14873,311.8666667
17.82405617,7.355371,3.163843,0.8661051,-2.561731,-5.032927,-5.032927,-9.160449,311.9
17.82392117,7.389429,3.18667,0.8978923,-2.529313,-4.99685,-4.99685,-9.139453,311.9333333
17.82373617,7.367229,3.176905,0.8803589,-2.541675,-5.01224,-5.01224,-9.133227,311.9666667
17.82433617,7.39397,3.179102,0.8754395,-2.541675,-5.025863,-5.025863,-9.144824,312
17.82500117,7.354615,3.184473,0.8903239,-2.55,-5.018042,-5.018042,-9.153613,312.0333333
17.82563117,7.341244,3.147608,0.853239,-2.580021,-5.031918,-5.031918,-9.181201,312.0666667
17.82607117,7.371769,3.180323,0.8802328,-2.553784,-5.025358,-5.025358,-9.14873,312.1
17.82605617,7.335442,3.16128,0.8338135,-2.581283,-5.039612,-5.039612,-9.173877,312.1333333
17.82611117,7.360922,3.166406,0.8802328,-2.543189,-5.013249,-5.013249,-9.146045,312.1666667
17.82580617,7.350326,3.167139,0.8582845,-2.555046,-5.025863,-5.025863,-9.168017,312.2
17.82526117,7.380095,3.177393,0.8924683,-2.542179,-4.994076,-4.994076,-9.151172,312.2333333
17.82450117,7.385645,3.17959,0.8864136,-2.543441,-5.004672,-5.004672,-9.147754,312.2666667
17.82381117,7.363192,3.171289,0.8610597,-2.557316,-5.02889,-5.02889,-9.157275,312.3
17.82355617,7.347551,3.158838,0.8653483,-2.567155,-5.030404,-5.030404,-9.168262,312.3333333
17.82357117,7.356885,3.170801,0.8741781,-2.542684,-5.017033,-5.017033,-9.143359,312.3666667
17.82414617,7.368742,3.169336,0.874935,-2.554037,-5.018295,-5.018295,-9.158252,312.4
17.82394617,7.349064,3.167139,0.8572754,-2.570435,-5.035828,-5.035828,-9.164111,312.4333333
17.82344617,7.387411,3.179224,0.8804851,-2.54117,-5.012997,-5.012997,-9.148486,312.4666667
17.82376617,7.345785,3.163477,0.8708985,-2.560344,-5.02662,-5.02662,-9.169482,312.5
17.82490617,7.36521,3.177149,0.8606812,-2.545964,-5.010979,-5.010979,-9.149707,312.5333333
17.82519117,7.35411,3.174219,0.8779623,-2.543189,-5.018547,-5.018547,-9.143603,312.5666667
17.82598617,7.346542,3.16836,0.8565186,-2.560091,-5.040495,-5.040495,-9.160693,312.6
17.82573117,7.358903,3.173487,0.8792236,-2.532089,-5.007447,-5.007447,-9.149463,312.6333333
17.82591117,7.356885,3.168604,0.8819988,-2.529566,-5.017538,-5.017538,-9.150195,312.6666667
17.82580117,7.375554,3.17959,0.8683757,-2.541296,-5.00896,-5.00896,-9.146777,312.7
17.82515117,7.349822,3.156519,0.8534913,-2.553027,-5.03999,-5.03999,-9.16289,312.7333333
17.82452117,7.363949,3.158594,0.8570232,-2.565389,-5.030909,-5.030909,-9.171679,312.7666667
17.82392617,7.35411,3.171289,0.8640869,-2.547477,-5.025358,-5.025358,-9.159961,312.8
17.82358617,7.357264,3.167383,0.8476889,-2.556307,-5.016024,-5.016024,-9.163135,312.8333333
17.82306617,7.347298,3.155909,0.8529868,-2.563623,-5.031161,-5.031161,-9.166308,312.8666667
17.82287617,7.343262,3.150293,0.8618165,-2.571192,-5.034945,-5.034945,-9.17583,312.9
17.82324117,7.352092,3.164454,0.8633301,-2.560848,-5.030656,-5.030656,-9.156787,312.9333333
17.82362617,7.352091,3.163233,0.8492026,-2.565894,-5.02826,-5.02826,-9.171924,312.9666667
17.82335617,7.372274,3.167871,0.8600505,-2.547351,-5.008204,-5.008204,-9.146045,313
17.82418617,7.358903,3.171533,0.8759441,-2.548486,-5.022836,-5.022836,-9.170215,313.0333333
17.82464117,7.394979,3.20376,0.9000366,-2.525529,-5.005176,-5.005176,-9.13103,313.0666667
17.82518117,7.344776,3.180567,0.8591675,-2.542936,-5.018799,-5.018799,-9.163623,313.1
17.82590617,7.373535,3.181299,0.8872966,-2.535368,-4.995842,-4.995842,-9.130664,313.1333333
17.82610617,7.347551,3.17544,0.8721599,-2.560344,-5.030656,-5.030656,-9.160693,313.1666667
17.82588617,7.352596,3.179102,0.8592936,-2.557569,-5.017285,-5.017285,-9.16167,313.2
17.82573117,7.371769,3.191797,0.8865398,-2.531584,-4.998364,-4.998364,-9.152637,313.2333333
17.82541117,7.371769,3.168604,0.8716553,-2.545459,-5.017285,-5.017285,-9.151172,313.2666667
17.82476617,7.36294,3.172632,0.8739259,-2.553784,-5.026115,-5.026115,-9.154101,313.3
17.82450117,7.343514,3.169092,0.8507162,-2.564885,-5.022331,-5.022331,-9.189258,313.3333333
17.82393117,7.351965,3.16836,0.8546265,-2.567912,-5.039738,-5.039738,-9.171924,313.3666667
17.82377617,7.357642,3.16543,0.8759441,-2.545964,-5.024097,-5.024097,-9.159228,313.4
17.82353117,7.378077,3.182764,0.8830078,-2.525781,-5.006438,-5.006438,-9.13457,313.4333333
17.82357117,7.361679,3.163965,0.8726645,-2.543189,-5.021322,-5.021322,-9.152392,313.4666667
17.82388117,7.360165,3.17251,0.8456706,-2.54218,-5.016529,-5.016529,-9.154101,313.5
17.82402617,7.364201,3.171045,0.873169,-2.540414,-5.024475,-5.024475,-9.161181,313.5333333
17.82501617,7.353605,3.154688,0.8471842,-2.578382,-5.034441,-5.034441,-9.157031,313.5666667
17.82528117,7.350326,3.162745,0.8615642,-2.568669,-5.024854,-5.024854,-9.166553,313.6
17.82579617,7.37076,3.193506,0.8936035,-2.525529,-5.003663,-5.003663,-9.134692,313.6333333
17.82591117,7.360291,3.172998,0.8751872,-2.557821,-5.013249,-5.013249,-9.146533,313.6666667
17.82566117,7.344271,3.167139,0.8708985,-2.553784,-5.034693,-5.034693,-9.169482,313.7
17.82574617,7.353354,3.177637,0.8724122,-2.531332,-5.019556,-5.019556,-9.153125,313.7333333
17.82559117,7.366976,3.174707,0.8837647,-2.55328,-5.014511,-5.014511,-9.153613,313.7666667
17.82578617,7.359156,3.16836,0.8701417,-2.549243,-5.019556,-5.019556,-9.152637,313.8
17.82510617,7.370256,3.169092,0.8630779,-2.548865,-5.022583,-5.022583,-9.157031,313.8333333
17.82436117,7.361679,3.178858,0.871403,-2.552271,-5.029395,-5.029395,-9.136279,313.8666667
17.82377117,7.367985,3.171778,0.8621948,-2.546721,-5.019556,-5.019556,-9.15813,313.9
17.82340117,7.364832,3.171289,0.8500855,-2.560091,-5.031918,-5.031918,-9.150683,313.9333333
17.82392117,7.359913,3.148584,0.8517253,-2.561857,-5.038225,-5.038225,-9.170459,313.9666667
17.82422617,7.35184,3.170069,0.8678711,-2.559587,-5.030909,-5.030909,-9.165088,314
17.82436617,7.35411,3.176172,0.8668621,-2.553784,-5.027628,-5.027628,-9.159717,314.0333333
17.82461617,7.340992,3.160547,0.8552572,-2.554794,-5.038729,-5.038729,-9.173144,314.0666667
17.82510117,7.37631,3.178125,0.8890626,-2.538648,-5.010852,-5.010852,-9.133594,314.1
17.82569117,7.312232,3.145532,0.8302817,-2.585193,-5.054623,-5.054623,-9.196094,314.1333333
17.82618117,7.369247,3.16836,0.8784668,-2.531079,-4.993319,-4.993319,-9.1281,314.1666667
17.82661117,7.359912,3.16836,0.8591675,-2.554541,-5.025863,-5.025863,-9.155078,314.2
17.82621617,7.360669,3.177881,0.8683757,-2.546468,-5.016024,-5.016024,-9.148974,314.2333333
17.82615617,7.337712,3.15835,0.8640869,-2.560848,-5.032422,-5.032422,-9.163135,314.2666667
17.82610617,7.351335,3.170313,0.8527344,-2.571444,-5.037467,-5.037467,-9.169971,314.3
17.82598117,7.368742,3.175928,0.8837647,-2.558325,-5.011735,-5.011735,-9.15459,314.3333333
17.82550617,7.33191,3.141016,0.8229656,-2.594653,-5.053992,-5.053992,-9.178027,314.3666667
17.82488617,7.362688,3.164575,0.8542481,-2.558325,-5.028386,-5.028386,-9.150928,314.4
17.82467617,7.328882,3.139307,0.846932,-2.586581,-5.058659,-5.058659,-9.184131,314.4333333
17.82440117,7.352092,3.168848,0.8656006,-2.565641,-5.017033,-5.017033,-9.163989,314.4666667
17.82431617,7.346668,3.148584,0.8481934,-2.572453,-5.046802,-5.046802,-9.176318,314.5
17.82463617,7.361931,3.17251,0.8693848,-2.540414,-5.000383,-5.000383,-9.168262,314.5333333
17.82500117,7.329891,3.162745,0.8426433,-2.562614,-5.020817,-5.020817,-9.172412,314.5666667
17.82499617,7.35184,3.162989,0.8633301,-2.558578,-5.033683,-5.033683,-9.174853,314.6
17.82590617,7.346542,3.15835,0.8560141,-2.58986,-5.032422,-5.032422,-9.176074,314.6333333
17.82581117,7.36067,3.182764,0.8799805,-2.543945,-5.014258,-5.014258,-9.158008,314.6666667
17.82705617,7.359408,3.164942,0.8623211,-2.547225,-5.027377,-5.027377,-9.158496,314.7
17.82699117,7.346542,3.172754,0.8663574,-2.546216,-5.031918,-5.031918,-9.163623,314.7333333
17.82697117,7.307312,3.136133,0.840625,-2.595915,-5.071273,-5.071273,-9.188037,314.7666667
17.82692617,7.353606,3.17837,0.8683757,-2.552018,-5.005933,-5.005933,-9.143603,314.8
17.82694117,7.365715,3.180323,0.8640869,-2.537386,-5.003158,-5.003158,-9.144824,314.8333333
17.82661617,7.359661,3.188868,0.8787191,-2.539657,-4.997608,-4.997608,-9.149219,314.8666667
17.82603617,7.363949,3.172266,0.8630779,-2.552523,-5.01552,-5.01552,-9.15166,314.9
17.82543617,7.355119,3.157618,0.8446615,-2.562866,-5.032043,-5.032043,-9.173877,314.9333333
17.82538117,7.352344,3.164575,0.8625733,-2.563245,-5.031161,-5.031161,-9.167529,314.9666667
17.82558617,7.36521,3.181299,0.8643393,-2.556559,-5.013753,-5.013753,-9.151538,315
17.82539617,7.363318,3.162256,0.8591675,-2.566146,-5.039234,-5.039234,-9.163623,315.0333333
17.82573617,7.344019,3.162012,0.8557618,-2.558578,-5.017033,-5.017033,-9.162402,315.0666667
17.82512117,7.36521,3.179346,0.8666098,-2.545459,-5.02662,-5.02662,-9.142138,315.1
17.82634117,7.36067,3.160303,0.873169,-2.560091,-5.004419,-5.004419,-9.168262,315.1333333
17.82673117,7.402043,3.20083,0.9092448,-2.517204,-4.993824,-4.993824,-9.122851,315.1666667
17.82753117,7.359156,3.194727,0.8814942,-2.535116,-5.016907,-5.016907,-9.13457,315.2
17.82861117,7.37076,3.20376,0.8802328,-2.52843,-5.004672,-5.004672,-9.146045,315.2333333
17.82780117,7.341496,3.148462,0.8635824,-2.569426,-5.024097,-5.024097,-9.171435,315.2666667
17.82867617,7.332666,3.130518,0.8213257,-2.574219,-5.054118,-5.054118,-9.178271,315.3
17.82808617,7.355371,3.166651,0.8592936,-2.548991,-5.014258,-5.014258,-9.16289,315.3333333
17.82736617,7.368742,3.173975,0.881242,-2.539909,-5.00341,-5.00341,-9.146777,315.3666667
17.82766117,7.374292,3.186914,0.8883057,-2.550757,-5.008456,-5.008456,-9.13457,315.4
17.82643117,7.327116,3.136621,0.8454184,-2.587337,-5.050838,-5.050838,-9.193164,315.4333333
17.82630617,7.363697,3.156397,0.8696371,-2.562614,-5.03053,-5.03053,-9.152148,315.4666667
17.82565617,7.345785,3.156885,0.8656006,-2.555298,-5.02107,-5.02107,-9.172412,315.5
17.82627117,7.349064,3.143335,0.8534913,-2.565894,-5.034692,-5.034692,-9.173388,315.5333333
17.82649117,7.370256,3.165674,0.8792236,-2.555803,-5.014511,-5.014511,-9.156299,315.5666667
17.82648117,7.374292,3.169825,0.8848999,-2.549495,-5.015772,-5.015772,-9.153369,315.6
17.82678617,7.360417,3.17837,0.8754395,-2.543441,-5.014258,-5.014258,-9.157763,315.6333333
17.82716617,7.352596,3.173243,0.8708985,-2.553027,-5.021322,-5.021322,-9.158496,315.6666667
17.82698617,7.336198,3.142725,0.868628,-2.569173,-5.046298,-5.046298,-9.174609,315.7
17.82856617,7.338217,3.160303,0.8676189,-2.567155,-5.037972,-5.037972,-9.182666,315.7333333
17.82868617,7.356129,3.159082,0.8645915,-2.549622,-5.02826,-5.02826,-9.165332,315.7666667
17.82842617,7.343767,3.156152,0.8545004,-2.556433,-5.033179,-5.033179,-9.166064,315.8
17.82856617,7.321819,3.139307,0.8449138,-2.570435,-5.054118,-5.054118,-9.188525,315.8333333
17.82806617,7.390186,3.182764,0.9019287,-2.526286,-4.985498,-4.985498,-9.144946,315.8666667
17.82636117,7.361804,3.166895,0.873169,-2.552523,-5.017538,-5.017538,-9.150195,315.9
17.82453617,7.354615,3.166895,0.8683757,-2.559587,-5.026367,-5.026367,-9.154346,315.9333333
17.82350617,7.329134,3.146387,0.8398682,-2.571192,-5.055127,-5.055127,-9.179492,315.9666667
17.82307617,7.366724,3.187159,0.8832602,-2.538143,-4.992057,-4.992057,-9.145556,316
17.82247117,7.346037,3.15835,0.8701417,-2.557316,-5.024097,-5.024097,-9.155322,316.0333333
17.82322117,7.366472,3.170801,0.8736736,-2.538648,-5.023845,-5.023845,-9.148242,316.0666667
17.82313617,7.329134,3.162012,0.853239,-2.552523,-5.031918,-5.031918,-9.183154,316.1
17.82271117,7.334433,3.152002,0.861438,-2.55,-5.017538,-5.017538,-9.161426,316.1333333
17.82287117,7.364453,3.168116,0.8883057,-2.553532,-5.004924,-5.004924,-9.160693,316.1666667
17.82293617,7.356129,3.178125,0.8754395,-2.547477,-5.016529,-5.016529,-9.139941,316.2
17.82267117,7.351082,3.163965,0.8608074,-2.563371,-5.016529,-5.016529,-9.166553,316.2333333
17.82318117,7.338721,3.149073,0.8562663,-2.575985,-5.038477,-5.038477,-9.173877,316.2666667
17.82363117,7.346289,3.161524,0.8746827,-2.534863,-5.032927,-5.032927,-9.149707,316.3
17.82371617,7.36294,3.183008,0.8678711,-2.547351,-5.002149,-5.002149,-9.14873,316.3333333
17.82357117,7.356885,3.166406,0.8804851,-2.54445,-5.013501,-5.013501,-9.151172,316.3666667
17.82321117,7.36067,3.177393,0.8668621,-2.535116,-5.011483,-5.011483,-9.144214,316.4
17.82217617,7.338343,3.172022,0.8807373,-2.541927,-5.000887,-5.000887,-9.157519,316.4333333
17.82072117,7.328125,3.140772,0.8328044,-2.572453,-5.042513,-5.042513,-9.183887,316.4666667
17.82015617,7.359912,3.164942,0.8698894,-2.550757,-5.02561,-5.02561,-9.167529,316.5
17.82053117,7.378582,3.183985,0.8842692,-2.525025,-4.997355,-4.997355,-9.147754,316.5333333
17.82008617,7.358903,3.156641,0.8499594,-2.560091,-5.019051,-5.019051,-9.166553,316.5666667
17.82017117,7.36067,3.175684,0.8782145,-2.543945,-5.019934,-5.019934,-9.156787,316.6
17.82017117,7.372022,3.17959,0.8711508,-2.54054,-5.002401,-5.002401,-9.144336,316.6333333
17.82007117,7.373536,3.173975,0.8804851,-2.54218,-5.006438,-5.006438,-9.154834,316.6666667
17.82061617,7.339983,3.161524,0.845166,-2.56993,-5.043018,-5.043018,-9.17644,316.7
17.82169617,7.336072,3.1542,0.8456706,-2.562109,-5.038729,-5.038729,-9.164844,316.7333333
17.82250117,7.360165,3.186426,0.8958741,-2.53335,-4.989787,-4.989787,-9.145801,316.7666667
17.82214617,7.356633,3.167871,0.8673666,-2.545964,-5.00896,-5.00896,-9.155322,316.8
17.82223117,7.394475,3.19253,0.8938558,-2.513167,-4.988526,-4.988526,-9.135303,316.8333333
17.82236617,7.352092,3.169092,0.8567709,-2.549243,-5.011231,-5.011231,-9.16875,316.8666667
17.82226617,7.355119,3.162378,0.8545004,-2.550379,-5.011231,-5.011231,-9.153857,316.9
17.82222117,7.353101,3.166773,0.8673666,-2.545459,-5.016781,-5.016781,-9.154101,316.9333333
17.82224617,7.339731,3.164454,0.8652222,-2.543946,-5.017033,-5.017033,-9.16582,316.9666667
17.82102117,7.381104,3.183252,0.9023072,-2.533854,-4.98903,-4.98903,-9.150683,317
17.82011617,7.340991,3.138086,0.8502116,-2.575985,-5.031413,-5.031413,-9.170215,317.0333333
17.82069617,7.371769,3.154444,0.8888102,-2.55328,-5.014006,-5.014006,-9.137988,317.0666667
17.82082617,7.367481,3.16958,0.8736735,-2.544702,-5.020566,-5.020566,-9.147754,317.1
17.82114117,7.342253,3.146387,0.8416342,-2.572705,-5.039738,-5.039738,-9.168262,317.1333333
17.82118117,7.36849,3.167383,0.882251,-2.54054,-5.010474,-5.010474,-9.168017,317.1666667
17.82122117,7.357642,3.154688,0.8638347,-2.559839,-5.025106,-5.025106,-9.166308,317.2
17.82145617,7.346037,3.161768,0.8587891,-2.559839,-5.039234,-5.039234,-9.169116,317.2333333
17.82225617,7.37013,3.173975,0.8637086,-2.547477,-5.00896,-5.00896,-9.154834,317.2666667
17.82383617,7.368994,3.16836,0.8751872,-2.53335,-4.993824,-4.993824,-9.149463,317.3
17.82377117,7.344271,3.170557,0.8739259,-2.556559,-5.000635,-5.000635,-9.15166,317.3333333
17.82319617,7.355624,3.17959,0.8759441,-2.536882,-5.013249,-5.013249,-9.135791,317.3666667
17.82301117,7.358652,3.153223,0.8774577,-2.546468,-5.018547,-5.018547,-9.160449,317.4
17.82347617,7.347046,3.165186,0.8774578,-2.563623,-5.026746,-5.026746,-9.158252,317.4333333
17.82314617,7.363697,3.150659,0.853239,-2.548486,-5.022079,-5.022079,-9.156787,317.4666667
17.82275617,7.355624,3.166162,0.8683757,-2.558325,-5.010474,-5.010474,-9.169848,317.5
17.82219617,7.353101,3.169092,0.8799805,-2.548991,-5.02334,-5.02334,-9.143847,317.5333333
17.82203117,7.356506,3.152491,0.8789714,-2.55883,-5.016529,-5.016529,-9.160937,317.5666667
17.82203617,7.404314,3.182276,0.8900717,-2.526034,-4.998112,-4.998112,-9.121875,317.6
17.82237117,7.382618,3.188868,0.8837647,-2.521493,-4.992057,-4.992057,-9.14873,317.6333333
17.82200617,7.380347,3.187403,0.8915854,-2.530827,-5.009969,-5.009969,-9.148974,317.6666667
17.82234617,7.343262,3.150537,0.8683757,-2.559082,-5.046045,-5.046045,-9.165576,317.7
17.82244617,7.339478,3.146387,0.8542481,-2.554541,-5.042639,-5.042639,-9.167529,317.7333333
17.82330117,7.349064,3.162744,0.8650961,-2.554037,-5.035954,-5.035954,-9.159228,317.7666667
17.82391117,7.330901,3.153223,0.8497071,-2.565641,-5.036458,-5.036458,-9.180469,317.8
17.82508117,7.324341,3.157129,0.8621948,-2.570939,-5.032927,-5.032927,-9.166308,317.8333333
17.82466117,7.36622,3.173487,0.8789714,-2.534863,-5.009465,-5.009465,-9.13042,317.8666667
17.82550117,7.337965,3.156153,0.8595459,-2.570182,-5.035954,-5.035954,-9.185107,317.9
17.82519117,7.353858,3.170069,0.8799805,-2.547225,-5.011483,-5.011483,-9.147754,317.9333333
17.82419617,7.346542,3.169092,0.8729167,-2.556055,-5.034692,-5.034692,-9.157519,317.9666667
17.82439117,7.347046,3.152735,0.8567709,-2.579138,-5.049451,-5.049451,-9.179736,318
17.82331617,7.330143,3.159082,0.8572755,-2.574219,-5.031665,-5.031665,-9.170459,318.0333333
17.82272617,7.332162,3.150293,0.8398682,-2.554793,-5.025863,-5.025863,-9.183032,318.0666667
17.82253117,7.386402,3.183008,0.8875489,-2.532341,-5.000635,-5.000635,-9.140674,318.1
17.82272617,7.368616,3.160791,0.8600505,-2.56766,-5.024097,-5.024097,-9.16289,318.1333333
17.82230617,7.317025,3.134424,0.8492025,-2.568669,-5.045036,-5.045036,-9.200976,318.1666667
17.82307617,7.347551,3.165186,0.8658529,-2.557821,-5.014258,-5.014258,-9.175342,318.2
17.82328117,7.366976,3.166162,0.8708985,-2.557064,-5.022331,-5.022331,-9.165088,318.2333333
17.82324117,7.340991,3.163721,0.8678711,-2.550505,-5.026746,-5.026746,-9.16167,318.2666667
17.82383617,7.356885,3.164575,0.8746827,-2.553784,-5.010726,-5.010726,-9.147265,318.3
17.82569117,7.321566,3.150293,0.846932,-2.571948,-5.049073,-5.049073,-9.192554,318.3333333
17.82636117,7.340487,3.139063,0.8697632,-2.569678,-5.039738,-5.039738,-9.174609,318.3666667
17.82630117,7.368616,3.174219,0.8688803,-2.545711,-5.003663,-5.003663,-9.152148,318.4
17.82613117,7.359913,3.184473,0.8996583,-2.520736,-5.012492,-5.012492,-9.136035,318.4333333
17.82596617,7.335442,3.150537,0.8504639,-2.562866,-5.031413,-5.031413,-9.175342,318.4666667
17.82605117,7.355371,3.167627,0.874935,-2.556812,-5.011483,-5.011483,-9.15874,318.5
17.82532117,7.367733,3.172022,0.8772054,-2.552523,-5.016907,-5.016907,-9.145312,318.5333333
17.82389117,7.362688,3.160059,0.8681235,-2.554163,-5.029016,-5.029016,-9.158984,318.5666667
17.82369617,7.353101,3.153589,0.8749349,-2.552775,-5.012744,-5.012744,-9.154834,318.6
17.82364117,7.384384,3.17837,0.87771,-2.543189,-5.021826,-5.021826,-9.150439,318.6333333
17.82382117,7.365967,3.181299,0.8754395,-2.536882,-5.00114,-5.00114,-9.152881,318.6666667
17.82436117,7.353605,3.166407,0.8696371,-2.552018,-5.016276,-5.016276,-9.156299,318.7
17.82437617,7.329134,3.158838,0.8555095,-2.573462,-5.051848,-5.051848,-9.179736,318.7333333
17.82452617,7.373787,3.179102,0.8910808,-2.51897,-5.00013,-5.00013,-9.141894,318.7666667
17.82509117,7.35184,3.159327,0.8708985,-2.561605,-5.032674,-5.032674,-9.158252,318.8
17.82619117,7.349569,3.168116,0.8706462,-2.547351,-5.033936,-5.033936,-9.173388,318.8333333
17.82684117,7.355371,3.184717,0.8915854,-2.534485,-5.004924,-5.004924,-9.129931,318.8666667
17.82719117,7.348812,3.163233,0.8527344,-2.55328,-5.026619,-5.026619,-9.173877,318.9
17.82772117,7.359534,3.182276,0.8875489,-2.54117,-5.010978,-5.010978,-9.147754,318.9333333
17.82794617,7.352344,3.181543,0.8827556,-2.547225,-5.00896,-5.00896,-9.157031,318.9666667
17.82746117,7.354615,3.175196,0.8721599,-2.551009,-5.015772,-5.015772,-9.143359,319
17.82710117,7.334937,3.141016,0.8476889,-2.573967,-5.040243,-5.040243,-9.178515,319.0333333
17.82616617,7.38287,3.188868,0.8827556,-2.515438,-4.990292,-4.990292,-9.131396,319.0666667
17.82489117,7.380852,3.188379,0.89764,-2.519979,-4.995337,-4.995337,-9.128711,319.1
17.82449117,7.342,3.145899,0.8640869,-2.558325,-5.010474,-5.010474,-9.158252,319.1333333
17.82485117,7.370256,3.180322,0.8898194,-2.541927,-4.995337,-4.995337,-9.140918,319.1666667
17.82512117,7.369751,3.170069,0.8773316,-2.534359,-5.021574,-5.021574,-9.165088,319.2
17.82515617,7.381482,3.160303,0.8787191,-2.542684,-5.020817,-5.020817,-9.154101,319.2333333
17.82500117,7.352345,3.171778,0.8726645,-2.560848,-5.018294,-5.018294,-9.158252,319.2666667
